name,lat,lon,country
Marlow Heights,38.83345,-76.95164,US
Marlton,38.77373,-76.78997,US
Maryland City,39.09205,-76.81775,US
Mayo,38.88761,-76.5119,US
Mays Chapel,39.43316,-76.64941,US
Middle River,39.33427,-76.43941,US
Milford Mill,39.34788,-76.76997,US
Mitchellville,38.92,-76.808,US
Montgomery Village,39.17677,-77.19526,US
Mount Airy,39.37621,-77.1547,US
Mount Rainier,38.9415,-76.96498,US
New Carrollton,38.96983,-76.87997,US
North Bel Air,39.53983,-76.35496,US
North Bethesda,39.04455,-77.11887,US
North Kensington,39.039,-77.071,US
North Potomac,39.08289,-77.26498,US
Ocean City,38.3365,-75.08491,US
Ocean Pines,38.39539,-75.15574,US
Odenton,39.084,-76.70025,US
Olney,39.15316,-77.06692,US
Overlea,39.36344,-76.52052,US
Owings Mills,39.41955,-76.78025,US
Oxon Hill,38.80345,-76.9897,US
Parkville,39.37733,-76.53969,US
Parole,38.981,-76.545,US
Pasadena,39.119,-76.57108,US
Perry Hall,39.41261,-76.46357,US
Pikesville,39.37427,-76.72247,US
Poolesville,39.14594,-77.41693,US
Potomac,39.01817,-77.20859,US
Pumphrey,39.21733,-76.63719,US
Randallstown,39.36733,-76.79525,US
Redland,39.14539,-77.14415,US
Reisterstown,39.46976,-76.8319,US
Riverdale Park,38.96344,-76.93164,US
Riverside,39.47372,-76.24134,US
Riverside,39.17344,-76.88525,US
Riviera Beach,39.16678,-76.50802,US
Robinwood,38.95428,-76.51468,US
Robinwood,39.63704,-77.65694,US
Rockville,39.084,-77.15276,US
Rosaryville,38.75678,-76.80969,US
Rosedale,39.32011,-76.51552,US
Rossmoor,39.10372,-77.07109,US
Rossville,39.33844,-76.47968,US
Saint Charles,38.60317,-76.93858,US
Salisbury,38.36067,-75.59937,US
Savage,39.13789,-76.82386,US
Scaggsville,39.14511,-76.90025,US
Seabrook,38.974,-76.849,US
Severn,39.13705,-76.6983,US
Severna Park,39.07039,-76.54524,US
Shady Side,38.84178,-76.51218,US
Silver Hill,38.84178,-76.94581,US
Silver Spring,38.99067,-77.02609,US
South Bel Air,39.53316,-76.33746,US
South Gate,39.129,-76.6258,US
South Kensington,39.013,-77.071,US
South Laurel,39.06983,-76.85025,US
Spring Ridge,39.40149,-77.35248,US
Stevensville,38.98067,-76.3144,US
Suitland,38.84872,-76.92386,US
Takoma Park,38.97789,-77.00748,US
Taneytown,39.65788,-77.17443,US
Temple Hills,38.814,-76.94553,US
Thurmont,39.62371,-77.41082,US
Timonium,39.43705,-76.61969,US
Towson,39.4015,-76.60191,US
Travilah,39.069,-77.26304,US
Urbana,39.32594,-77.35137,US
Waldorf,38.62456,-76.93914,US
Walker Mill,38.87539,-76.88831,US
Walkersville,39.48621,-77.35193,US
Waltherson,39.3465,-76.56274,US
West Elkridge,39.20705,-76.72692,US
Westminster,39.57538,-76.99581,US
Westphalia,38.84539,-76.81108,US
Wheaton,39.03983,-77.05526,US
White Marsh,39.38372,-76.43218,US
White Oak,39.03983,-76.99303,US
Woodlawn,39.32288,-76.72803,US
Woodlawn,38.94956,-76.89136,US
Affton,38.55061,-90.33317,US
Arnold,38.43283,-90.37762,US
Aurora,36.97089,-93.71798,US
Ballwin,38.59505,-90.54623,US
Barnhart,38.34422,-90.39345,US
Battlefield,37.11561,-93.37019,US
Bellefontaine Neighbors,38.74033,-90.2265,US
Belton,38.81195,-94.5319,US
Berkeley,38.7545,-90.33123,US
Black Jack,38.79338,-90.26733,US
Blue Springs,39.01695,-94.28161,US
Bolivar,37.61448,-93.41047,US
Bonne Terre,37.92311,-90.5554,US
Boonville,38.97364,-92.74324,US
Bowling Green,39.34199,-91.19514,US
Branson,36.64367,-93.21851,US
Brentwood,38.61755,-90.34928,US
Bridgeton,38.767,-90.41151,US
Cameron,39.74028,-94.24106,US
Cape Girardeau,37.30588,-89.51815,US
Carl Junction,37.17672,-94.56551,US
Carthage,37.17645,-94.31022,US
Caruthersville,36.19312,-89.65564,US
Charleston,36.92089,-89.35063,US
Chesterfield,38.66311,-90.57707,US
Chillicothe,39.79529,-93.55244,US
Clayton,38.64255,-90.32373,US
Clinton,38.36863,-93.77827,US
Columbia,38.95171,-92.33407,US
Concord,38.5245,-90.35734,US
Crestwood,38.557,-90.38178,US
Creve Coeur,38.66089,-90.42262,US
Dardenne Prairie,38.7695,-90.72902,US
De Soto,38.1395,-90.55513,US
Dellwood,38.7495,-90.28567,US
Des Peres,38.60089,-90.4329,US
Dexter,36.79589,-89.95787,US
East Independence,39.09556,-94.35523,US
Ellisville,38.59255,-90.58707,US
Eureka,38.50255,-90.6279,US
Excelsior Springs,39.33917,-94.22606,US
Farmington,37.78088,-90.42179,US
Ferguson,38.74422,-90.30539,US
Festus,38.22061,-90.39595,US
Flat River,37.85005,-90.51679,US
Florissant,38.78922,-90.32261,US
Fulton,38.84671,-91.94796,US
Gladstone,39.20389,-94.55468,US
Glasgow Village,38.75366,-90.19844,US
Glendale,38.59589,-90.37706,US
Grain Valley,39.01501,-94.19856,US
Grandview,38.88584,-94.53301,US
Greenwood,38.85168,-94.34384,US
Hannibal,39.70838,-91.35848,US
Harrisonville,38.65334,-94.34884,US
Hazelwood,38.77144,-90.37095,US
Independence,39.09112,-94.41551,US
Jackson,37.38227,-89.66621,US
Jefferson City,38.5767,-92.17352,US
Jennings,38.71922,-90.26039,US
Joplin,37.08423,-94.51328,US
Kansas City,39.09973,-94.57857,US
Kearney,39.36778,-94.36217,US
Kennett,36.23618,-90.05565,US
Kirkwood,38.58339,-90.40678,US
Ladue,38.64977,-90.38067,US
Lake Saint Louis,38.79755,-90.78568,US
Lebanon,37.6806,-92.66379,US
Lee's Summit,38.91084,-94.38217,US
Lemay,38.53339,-90.27928,US
Liberty,39.24611,-94.41912,US
Macon,39.74226,-92.47269,US
Manchester,38.597,-90.50929,US
Maplewood,38.61255,-90.32456,US
Marshall,39.12308,-93.19687,US
Marshfield,37.33866,-92.90712,US
Maryland Heights,38.71311,-90.42984,US
Mehlville,38.50839,-90.32289,US
Mexico,39.16976,-91.88295,US
Moberly,39.41837,-92.43824,US
Monett,36.92895,-93.92771,US
Murphy,38.49033,-90.48707,US
Neosho,36.86896,-94.368,US
Nevada,37.83921,-94.35467,US
Nixa,37.04339,-93.29435,US
O'Fallon,38.81061,-90.69985,US
Oak Grove,39.00501,-94.12939,US
Oakville,38.47005,-90.30456,US
Odessa,38.99917,-93.95356,US
Olivette,38.66533,-90.37595,US
Overland,38.70116,-90.36234,US
Ozark,37.02089,-93.20602,US
Pacific,38.482,-90.74152,US
Park Hills,37.85422,-90.51818,US
Parkville,39.195,-94.68218,US
Perryville,37.72422,-89.86122,US
Pevely,38.28339,-90.39512,US
Pleasant Hill,38.78751,-94.26939,US
Poplar Bluff,36.757,-90.39289,US
Raymore,38.80195,-94.45273,US
Raytown,39.00862,-94.46356,US
Republic,37.12005,-93.48019,US
Richmond,39.27862,-93.97689,US
Richmond Heights,38.62866,-90.31956,US
Rolla,37.95143,-91.77127,US
Saint Ann,38.72727,-90.38317,US
Saint Charles,38.78394,-90.48123,US
Saint John,38.71484,-90.34627,US
Saint Johns,38.71338,-90.34317,US
Saint Joseph,39.76861,-94.84663,US
St. Louis,38.62727,-90.19789,US
Saint Peters,38.80033,-90.62651,US
Sappington,38.537,-90.37984,US
Savannah,39.94166,-94.83025,US
Sedalia,38.70446,-93.22826,US
Shrewsbury,38.59033,-90.33678,US
Sikeston,36.87672,-89.58786,US
Smithville,39.38694,-94.58107,US
Spanish Lake,38.78783,-90.21594,US
Springfield,37.21533,-93.29824,US
Sullivan,38.2081,-91.16042,US
Sunset Hills,38.53894,-90.40734,US
Town and Country,38.61228,-90.46345,US
Troy,38.97949,-90.9807,US
Union,38.45005,-91.00848,US
University City,38.65588,-90.30928,US
Valley Park,38.54922,-90.49262,US
Warrensburg,38.76279,-93.73605,US
Warrenton,38.81144,-91.14154,US
Washington,38.55811,-91.01209,US
Waynesville,37.82865,-92.20072,US
Webb City,37.14645,-94.463,US
Webster Groves,38.59255,-90.35734,US
Weldon Spring,38.71339,-90.68929,US
Wentzville,38.81144,-90.85291,US
West Plains,36.72812,-91.85237,US
Wildwood,38.58283,-90.6629,US
Willard,37.30505,-93.42853,US
Aberdeen,33.82511,-88.54366,US
Amory,33.98428,-88.4881,US
Batesville,34.3115,-89.94426,US
Bay Saint Louis,30.30881,-89.33005,US
Biloxi,30.39603,-88.88531,US
Booneville,34.65815,-88.56672,US
Brandon,32.2732,-89.98592,US
Brookhaven,31.57906,-90.44065,US
Byram,32.17932,-90.24537,US
Canton,32.61264,-90.03675,US
Carriere,30.61686,-89.65256,US
Clarksdale,34.20011,-90.57093,US
Cleveland,33.744,-90.72482,US
Clinton,32.34153,-90.32176,US
Columbus,33.49567,-88.42726,US
Columbia,31.25184,-89.83758,US
Corinth,34.93425,-88.52227,US
D'Iberville,30.42631,-88.89086,US
Diamondhead,30.39464,-89.36394,US
Flowood,32.30959,-90.13898,US
Forest,32.36459,-89.47423,US
Gautier,30.38575,-88.61169,US
Greenville,33.40898,-91.05978,US
Greenwood,33.51623,-90.17953,US
Grenada,33.769,-89.80842,US
Gulf Hills,30.43048,-88.84225,US
Gulf Park Estates,30.39187,-88.76114,US
Gulfport,30.36742,-89.09282,US
Hattiesburg,31.32712,-89.29034,US
Hernando,34.82399,-89.9937,US
Holly Springs,31.31573,-89.97786,US
Holly Springs,34.7676,-89.44869,US
Horn Lake,34.95537,-90.03481,US
Indianola,33.45095,-90.65509,US
Jackson,32.29876,-90.18481,US
Kosciusko,33.058,-89.58956,US
Latimer,30.53464,-88.8667,US
Laurel,31.69405,-89.13061,US
Long Beach,30.35048,-89.15282,US
Louisville,33.12374,-89.05506,US
Madison,32.46181,-90.11536,US
McComb,31.24379,-90.45315,US
Meridian,32.36431,-88.70366,US
Moss Point,30.41159,-88.53446,US
Natchez,31.56017,-91.40329,US
New Albany,34.49427,-89.00784,US
Ocean Springs,30.41131,-88.82781,US
Olive Branch,34.96176,-89.82953,US
Oxford,34.3665,-89.51925,US
Pascagoula,30.36576,-88.55613,US
Pass Christian,30.31575,-89.24754,US
Pearl,32.27459,-90.13203,US
Petal,31.34656,-89.26006,US
Philadelphia,32.77152,-89.11673,US
Picayune,30.52556,-89.67788,US
Pontotoc,34.24788,-88.99867,US
Richland,32.23904,-90.15842,US
Ridgeland,32.42848,-90.13231,US
Ripley,34.72982,-88.95062,US
Saltillo,34.37649,-88.68172,US
Senatobia,34.6176,-89.9687,US
Southaven,34.98898,-90.01259,US
Saint Martin,30.43798,-88.86809,US
Starkville,33.45049,-88.81961,US
Tupelo,34.25807,-88.70464,US
Vancleave,30.54047,-88.68752,US
Vicksburg,32.35265,-90.87788,US
Waveland,30.28686,-89.37616,US
West Gulfport,30.40409,-89.0942,US
West Hattiesburg,31.31906,-89.37506,US
West Point,33.60762,-88.65033,US
Yazoo City,32.85513,-90.40565,US
Aberdeen,35.13155,-79.42948,US
Albemarle,35.35014,-80.20006,US
Apex,35.73265,-78.85029,US
Archdale,35.91458,-79.97198,US
Asheboro,35.70791,-79.81364,US
Asheville,35.60095,-82.55402,US
Ayden,35.47266,-77.41552,US
Belmont,35.24292,-81.0373,US
Bessemer City,35.28486,-81.28397,US
Black Mountain,35.6179,-82.32123,US
Boiling Spring Lakes,34.03045,-78.06721,US
Boone,36.21679,-81.67455,US
Brevard,35.23345,-82.73429,US
Burlington,36.09569,-79.4378,US
Butner,36.13209,-78.75667,US
Carolina Beach,34.03517,-77.8936,US
Carrboro,35.91014,-79.07529,US
Cary,35.79154,-78.78112,US
Chapel Hill,35.9132,-79.05584,US
Charlotte,35.22709,-80.84313,US
Cherryville,35.37874,-81.37897,US
Clayton,35.65071,-78.45639,US
Clemmons,36.02153,-80.382,US
Clinton,34.99795,-78.32333,US
Concord,35.40888,-80.58158,US
Conover,35.70652,-81.21869,US
Cornelius,35.4868,-80.86007,US
Cullowhee,35.31371,-83.17653,US
Davidson,35.50233,-80.83912,US
Dunn,35.30627,-78.6089,US
Durham,35.99403,-78.89862,US
Eden,36.48847,-79.7667,US
Elizabeth City,36.2946,-76.25105,US
Elon,36.10291,-79.50669,US
Etowah,35.31762,-82.59429,US
Fayetteville,35.05266,-78.87836,US
Fletcher,35.43067,-82.50123,US
Forest City,35.33401,-81.8651,US
Fuquay-Varina,35.58432,-78.80001,US
Garner,35.71126,-78.61417,US
Gastonia,35.26208,-81.1873,US
Gibsonville,36.10569,-79.54225,US
Goldsboro,35.38488,-77.99277,US
Graham,36.06903,-79.40058,US
Greensboro,36.07264,-79.79198,US
Greenville,35.61266,-77.36635,US
Half Moon,34.826,-77.45941,US
Hamlet,34.88488,-79.69422,US
Harrisburg,35.32395,-80.65784,US
Havelock,34.87905,-76.90133,US
Henderson,36.32959,-78.39916,US
Hendersonville,35.31873,-82.46095,US
Hickory,35.73319,-81.3412,US
High Point,35.95569,-80.00532,US
Hillsborough,36.07542,-79.09973,US
Holly Springs,35.65127,-78.83362,US
Hope Mills,34.97044,-78.94531,US
Huntersville,35.41069,-80.84285,US
Indian Trail,35.07681,-80.66924,US
Jacksonville,34.75405,-77.43024,US
James City,35.08877,-77.03495,US
Kannapolis,35.48736,-80.62173,US
Kernersville,36.11986,-80.07365,US
Kill Devil Hills,36.03072,-75.67601,US
King,36.28069,-80.35922,US
Kings Grant,34.26295,-77.8636,US
Kings Mountain,35.24513,-81.34119,US
Kinston,35.26266,-77.58164,US
Knightdale,35.78765,-78.48056,US
Lake Norman of Catawba,35.5868,-80.95952,US
Laurinburg,34.77405,-79.46282,US
Leland,34.25628,-78.04471,US
Lenoir,35.91402,-81.53898,US
Lewisville,36.09708,-80.41922,US
Lexington,35.82403,-80.25338,US
Lincolnton,35.47375,-81.25453,US
Long Beach,33.91045,-78.11777,US
Lumberton,34.61834,-79.01045,US
Marion,35.68401,-82.00927,US
Marvin,34.99182,-80.81479,US
Masonboro,34.17934,-77.84748,US
Matthews,35.11681,-80.72368,US
Mebane,36.09597,-79.26696,US
Mills River,35.38845,-82.56679,US
Mint Hill,35.17959,-80.64729,US
Mocksville,35.89403,-80.56145,US
Monroe,34.98543,-80.54951,US
Mooresville,35.58486,-80.81007,US
Morehead City,34.72294,-76.72604,US
Morganton,35.74541,-81.68482,US
Morrisville,35.82348,-78.82556,US
Mount Airy,36.4993,-80.60729,US
Mount Holly,35.29819,-81.01591,US
Murraysville,34.29572,-77.84748,US
Myrtle Grove,34.13462,-77.88165,US
Nashville,35.9746,-77.96554,US
New Bern,35.10849,-77.04411,US
Newton,35.66986,-81.22147,US
Oak Island,33.91656,-78.16111,US
Oak Ridge,36.17347,-79.98893,US
Ogden,34.27239,-77.81859,US
Oxford,36.3107,-78.59083,US
Pinehurst,35.19543,-79.46948,US
Pineville,35.0832,-80.8923,US
Piney Green,34.716,-77.32024,US
Raleigh,35.7721,-78.63861,US
Reidsville,36.35486,-79.66447,US
Roanoke Rapids,36.46154,-77.65415,US
Rockingham,34.93932,-79.77395,US
Rocky Mount,35.93821,-77.79053,US
Rolesville,35.92321,-78.4575,US
Roxboro,36.39375,-78.98279,US
Salisbury,35.67097,-80.47423,US
Sanford,35.47988,-79.1803,US
Sawmills,35.82485,-81.47454,US
Selma,35.53655,-78.28444,US
Shelby,35.29235,-81.53565,US
Siler City,35.72347,-79.46224,US
Silver Lake,34.14878,-77.9136,US
Smithfield,35.50849,-78.33945,US
South Gastonia,35.2193,-81.20563,US
Southern Pines,35.17405,-79.39225,US
Spring Lake,35.16794,-78.97281,US
Saint Stephens,35.76458,-81.27314,US
Stallings,35.0907,-80.68618,US
Statesville,35.78264,-80.8873,US
Stokesdale,36.23708,-79.97948,US
Summerfield,36.20875,-79.90476,US
Tarboro,35.89682,-77.5358,US
Thomasville,35.88264,-80.08199,US
Trinity,35.89458,-79.99087,US
Unionville,35.08737,-80.50896,US
Wadesboro,34.96821,-80.07673,US
Wake Forest,35.97987,-78.50972,US
Washington,35.54655,-77.05217,US
Waxhaw,34.92459,-80.7434,US
Waynesville,35.48871,-82.98875,US
Weddington,35.02237,-80.7609,US
Wesley Chapel,35.00709,-80.67451,US
Wendell,35.78099,-78.36972,US
West Raleigh,35.78682,-78.66389,US
Whiteville,34.33878,-78.70307,US
Williamston,35.8546,-77.05551,US
Wilmington,34.23556,-77.94604,US
Wilson,35.72127,-77.91554,US
Winston-Salem,36.09986,-80.24422,US
Winterville,35.52905,-77.40108,US
Woodfin,35.63344,-82.58207,US
Absecon,39.42845,-74.49571,US
Ashland,39.86317,-75.006,US
Atco,39.76984,-74.88739,US
Atlantic City,39.36415,-74.42306,US
Audubon,39.89095,-75.07295,US
Barrington,39.86484,-75.05517,US
Bayville,39.90929,-74.15486,US
Beachwood,39.93901,-74.19292,US
Bellmawr,39.86761,-75.09462,US
Berlin,39.79123,-74.92905,US
Brigantine,39.41012,-74.36459,US
Bridgeton,39.42734,-75.23408,US
Browns Mills,39.97261,-74.58293,US
Camden,39.92595,-75.11962,US
Cape May Court House,39.08261,-74.82378,US
Carneys Point,39.71122,-75.4702,US
Cherry Hill,39.93484,-75.03073,US
Cherry Hill Mall,39.93595,-75.00906,US
Cinnaminson,39.99678,-74.99267,US
Clayton,39.66011,-75.09212,US
Collingswood,39.91817,-75.07128,US
Crestwood Village,39.94817,-74.3607,US
Echelon,39.84845,-74.99572,US
Forked River,39.83984,-74.19014,US
Glassboro,39.70289,-75.11184,US
Gloucester City,39.89281,-75.12041,US
Greentree,39.89706,-74.95572,US
Haddon Heights,39.87734,-75.06462,US
Haddonfield,39.8915,-75.03767,US
Hammonton,39.63651,-74.80239,US
Jackson,39.7765,-74.86238,US
Kingston Estates,39.92372,-74.98795,US
Lindenwold,39.82428,-74.99767,US
Linwood,39.33984,-74.57516,US
Lumberton,39.96595,-74.80516,US
Maple Shade,39.95261,-74.99239,US
Margate City,39.32789,-74.50349,US
Marlton,39.89122,-74.92183,US
Millville,39.40206,-75.03934,US
Mount Holly,39.99289,-74.78766,US
Mount Laurel,39.934,-74.891,US
Mystic Island,39.54428,-74.38237,US
Northfield,39.37039,-74.55015,US
Ocean Acres,39.74345,-74.28098,US
Ocean City,39.27762,-74.5746,US
Paulsboro,39.83039,-75.24046,US
Pennsauken,39.95622,-75.05795,US
Pennsville,39.65345,-75.51659,US
Pine Hill,39.78428,-74.99211,US
Pitman,39.73289,-75.13157,US
Pleasantville,39.38984,-74.52404,US
Pomona,39.47845,-74.57516,US
Ramblewood,39.92872,-74.94378,US
Runnemede,39.85234,-75.06795,US
Sewell,39.7665,-75.14434,US
Sicklerville,39.71734,-74.96933,US
Smithville,39.49401,-74.45709,US
Somerdale,39.844,-75.02267,US
Somers Point,39.31762,-74.5946,US
South Vineland,39.44595,-75.02879,US
Springdale,39.881,-74.97,US
Stratford,39.82678,-75.01545,US
Toms River,39.95373,-74.19792,US
Ventnor City,39.34039,-74.47737,US
Villas,39.02872,-74.93851,US
Vincentown,39.934,-74.74849,US
Vineland,39.48623,-75.02573,US
Wildwood,38.99178,-74.81489,US
Williamstown,39.68623,-74.99517,US
Woodbury,39.83817,-75.15268,US
Athens,39.32924,-82.10126,US
Beavercreek,39.70923,-84.06327,US
Beckett Ridge,39.347,-84.43522,US
Bellbrook,39.63562,-84.07077,US
Belpre,39.27396,-81.5729,US
Bexley,39.96895,-82.93768,US
Blacklick Estates,39.90506,-82.86434,US
Blue Ash,39.232,-84.37827,US
Bridgetown,39.15311,-84.63717,US
Brookville,39.83672,-84.41134,US
Canal Winchester,39.84284,-82.80462,US
Carlisle,39.582,-84.32022,US
Centerville,39.62839,-84.15938,US
Cheviot,39.157,-84.61328,US
Cincinnati,39.12711,-84.51439,US
Circleville,39.60062,-82.94601,US
Clayton,39.86311,-84.3605,US
Columbus,39.96118,-82.99879,US
Covedale,39.12117,-84.60633,US
Dayton,39.75895,-84.19161,US
Deer Park,39.20534,-84.39466,US
Dent,39.18589,-84.65134,US
Dry Run,39.10423,-84.33049,US
Eaton,39.74394,-84.63662,US
Englewood,39.87756,-84.30217,US
Fairborn,39.82089,-84.01938,US
Fairfield,39.34589,-84.5605,US
Finneytown,39.20034,-84.5205,US
Forest Park,39.29034,-84.50411,US
Forestville,39.07506,-84.34494,US
Franklin,39.55895,-84.30411,US
Geneva,39.66201,-82.43349,US
Germantown,39.62617,-84.36939,US
Goshen,39.23339,-84.16132,US
Grandview Heights,39.97979,-83.04074,US
Groesbeck,39.22311,-84.58689,US
Grove City,39.88145,-83.09296,US
Groveport,39.8784,-82.88379,US
Hamilton,39.3995,-84.56134,US
Harrison,39.262,-84.81995,US
Hillsboro,39.20229,-83.61159,US
Huber Heights,39.84395,-84.12466,US
Ironton,38.53675,-82.68294,US
Jackson,39.05202,-82.63655,US
Kenwood,39.21061,-84.36716,US
Kettering,39.6895,-84.16883,US
Lancaster,39.71368,-82.59933,US
Landen,39.312,-84.28299,US
Lebanon,39.43534,-84.20299,US
Lincoln Village,39.95479,-83.13074,US
Logan,39.54007,-82.4071,US
London,39.88645,-83.44825,US
Loveland,39.26895,-84.26383,US
Mack,39.15811,-84.64967,US
Madeira,39.19089,-84.36355,US
Marietta,39.41535,-81.45484,US
Mason,39.36006,-84.30994,US
Miamisburg,39.64284,-84.28661,US
Middletown,39.51506,-84.39828,US
Milford,39.17534,-84.29438,US
Monroe,39.44034,-84.36216,US
Monfort Heights,39.18839,-84.59522,US
Montgomery,39.22811,-84.35411,US
Moraine,39.70617,-84.21938,US
Mount Healthy,39.23367,-84.54578,US
Nelsonville,39.45868,-82.23182,US
New Burlington,39.2595,-84.55717,US
New Carlisle,39.93617,-84.02549,US
North College Hill,39.21839,-84.55078,US
Northbrook,39.24645,-84.58356,US
Northgate,39.25283,-84.59245,US
Northridge,39.99173,-83.77854,US
Northridge,39.80756,-84.19689,US
Norwood,39.15561,-84.45966,US
Oakwood,39.72534,-84.17411,US
Oxford,39.507,-84.74523,US
Pataskala,39.99562,-82.67433,US
Pickerington,39.88423,-82.7535,US
Portsmouth,38.73174,-82.99767,US
Reading,39.22367,-84.44216,US
Reynoldsburg,39.95479,-82.81212,US
Riverside,39.77978,-84.1241,US
Sharonville,39.26811,-84.41327,US
Shiloh,39.81867,-84.22855,US
Springboro,39.55228,-84.23327,US
Springdale,39.287,-84.48522,US
Springfield,39.92423,-83.80882,US
Summerside,39.10478,-84.28827,US
The Village of Indian Hill,39.17949,-84.33517,US
Tipp City,39.95839,-84.17216,US
Trenton,39.48089,-84.45772,US
Trotwood,39.79728,-84.31133,US
Union,39.89783,-84.30633,US
Upper Arlington,39.99451,-83.06241,US
Vandalia,39.89061,-84.19883,US
Walnut Hills,39.127,-84.48411,US
Washington Court House,39.53645,-83.43908,US
Wellston,39.12341,-82.53294,US
West Carrollton City,39.67228,-84.25216,US
Wheelersburg,38.73035,-82.85545,US
White Oak,39.21311,-84.59939,US
Whitehall,39.96673,-82.88546,US
Wilmington,39.44534,-83.82854,US
Withamsville,39.06228,-84.28827,US
Wyoming,39.23117,-84.46578,US
Xenia,39.68478,-83.92965,US
Zanesville,39.94035,-82.01319,US
Ada,34.77453,-96.67834,US
Altus,34.63813,-99.33398,US
Alva,36.80499,-98.66718,US
Anadarko,35.07256,-98.24366,US
Ardmore,34.17426,-97.14363,US
Bartlesville,36.74731,-95.98082,US
Bethany,35.51867,-97.63226,US
Bixby,35.94204,-95.88332,US
Blackwell,36.80448,-97.28282,US
Blanchard,35.13784,-97.65809,US
Broken Arrow,36.0526,-95.79082,US
Catoosa,36.18899,-95.74582,US
Chickasha,35.05257,-97.93643,US
Choctaw,35.49756,-97.26892,US
Claremore,36.3126,-95.61609,US
Clinton,35.51561,-98.96731,US
Collinsville,36.36454,-95.83888,US
Coweta,35.95177,-95.65081,US
Cushing,35.98506,-96.76697,US
Del City,35.44201,-97.44087,US
Duncan,34.5023,-97.95781,US
Durant,33.99399,-96.37082,US
Edmond,35.65283,-97.4781,US
El Reno,35.53227,-97.95505,US
Elk City,35.41199,-99.40426,US
Enid,36.39559,-97.87839,US
Glenpool,35.95537,-96.00888,US
Grove,36.59369,-94.76912,US
Guthrie,35.87894,-97.42532,US
Harrah,35.48951,-97.16364,US
Henryetta,35.43983,-95.98194,US
Holdenville,35.08036,-96.39918,US
Hugo,34.01066,-95.50968,US
Idabel,33.89566,-94.82633,US
Jenks,36.02287,-95.96833,US
Lawton,34.60869,-98.39033,US
Lone Grove,34.17537,-97.26279,US
McAlester,34.93343,-95.76971,US
Miami,36.87451,-94.87746,US
Midwest City,35.44951,-97.3967,US
Moore,35.33951,-97.4867,US
Muskogee,35.74788,-95.36969,US
